trade_time,price,price_change,volume,成交金额,trade_type,trade_date,stock_code
10:44:00,39.15,0.27,31,121365,买盘,2005-03-03,sh603200
10:44:03,39.15,0.0,14,54802,买盘,2005-03-03,sh603200
10:44:07,39.12,-0.03,38,148757,卖盘,2005-03-03,sh603200
10:44:09,39.12,0.0,32,125184,买盘,2005-03-03,sh603200
10:44:13,39.07,-0.05,18,70321,买盘,2005-03-03,sh603200
10:44:15,39.06,-0.01,53,207083,卖盘,2005-03-03,sh603200
10:44:18,39.06,0.0,31,121086,买盘,2005-03-03,sh603200
10:44:21,39.06,0.0,22,85902,买盘,2005-03-03,sh603200
10:44:24,39.02,-0.04,5,19522,中性盘,2005-03-03,sh603200
10:44:27,39.0,-0.02,65,253500,卖盘,2005-03-03,sh603200
10:44:30,38.98,-0.02,44,171590,卖盘,2005-03-03,sh603200
10:44:33,38.98,0.0,8,31184,买盘,2005-03-03,sh603200
10:44:36,39.0,0.02,81,315860,买盘,2005-03-03,sh603200
10:44:40,38.99,-0.01,72,280728,中性盘,2005-03-03,sh603200
10:44:42,38.99,0.0,21,81869,买盘,2005-03-03,sh603200
10:44:45,39.01,0.02,21,81899,买盘,2005-03-03,sh603200
10:44:49,39.0,-0.01,253,983482,卖盘,2005-03-03,sh603200
10:44:52,39.0,0.0,19,74087,买盘,2005-03-03,sh603200
10:44:54,39.0,0.0,14,54600,买盘,2005-03-03,sh603200
10:44:57,39.0,0.0,15,58499,买盘,2005-03-03,sh603200
10:45:00,39.0,0.0,37,144300,买盘,2005-03-03,sh603200
10:45:03,39.0,0.0,22,85796,买盘,2005-03-03,sh603200
10:45:06,38.99,-0.01,15,58497,卖盘,2005-03-03,sh603200
10:45:09,38.99,0.0,8,31197,卖盘,2005-03-03,sh603200
10:45:13,39.12,0.13,25,97627,买盘,2005-03-03,sh603200
10:45:15,39.0,-0.12,9,35100,卖盘,2005-03-03,sh603200
10:45:18,39.0,0.0,98,382200,卖盘,2005-03-03,sh603200
10:45:21,39.0,0.0,25,97508,买盘,2005-03-03,sh603200
10:45:24,39.12,0.12,28,109532,买盘,2005-03-03,sh603200
10:45:30,39.12,0.0,13,50853,买盘,2005-03-03,sh603200
10:45:34,39.15,0.03,94,368010,买盘,2005-03-03,sh603200
10:45:36,39.19,0.04,41,161113,买盘,2005-03-03,sh603200
10:45:39,39.16,-0.03,3,11756,卖盘,2005-03-03,sh603200
10:45:42,39.2,0.04,67,262420,买盘,2005-03-03,sh603200
10:45:45,39.33,0.13,46,180645,买盘,2005-03-03,sh603200
10:45:48,39.38,0.05,102,401594,买盘,2005-03-03,sh603200
10:45:52,39.35,-0.03,47,184945,卖盘,2005-03-03,sh603200
10:45:55,39.35,0.0,15,59025,买盘,2005-03-03,sh603200
10:45:58,39.2,-0.15,492,1921390,卖盘,2005-03-03,sh603200
10:46:01,39.31,0.11,1,3931,买盘,2005-03-03,sh603200
10:46:04,39.31,0.0,17,66794,买盘,2005-03-03,sh603200
10:46:07,39.3,-0.01,25,98073,卖盘,2005-03-03,sh603200
10:46:09,39.27,-0.03,11,43197,中性盘,2005-03-03,sh603200
10:46:12,39.27,0.0,12,47119,买盘,2005-03-03,sh603200
10:46:15,39.01,-0.26,27,105396,卖盘,2005-03-03,sh603200
10:46:19,39.01,0.0,73,284773,买盘,2005-03-03,sh603200
10:46:21,39.01,0.0,1,3901,买盘,2005-03-03,sh603200
10:46:24,39.01,0.0,9,35109,买盘,2005-03-03,sh603200
10:46:27,39.01,0.0,17,66317,买盘,2005-03-03,sh603200
10:46:30,38.8,-0.21,353,1370572,卖盘,2005-03-03,sh603200
10:46:33,38.8,0.0,6,23280,买盘,2005-03-03,sh603200
10:46:37,38.8,0.0,23,89240,买盘,2005-03-03,sh603200
10:46:39,38.8,0.0,29,112514,买盘,2005-03-03,sh603200
10:46:43,38.77,-0.03,62,240443,卖盘,2005-03-03,sh603200
10:46:45,38.77,0.0,57,220989,买盘,2005-03-03,sh603200
10:46:48,38.76,-0.01,39,151198,卖盘,2005-03-03,sh603200
10:46:51,38.76,0.0,3,11628,买盘,2005-03-03,sh603200
10:46:55,38.77,0.01,18,69781,买盘,2005-03-03,sh603200
10:46:57,38.8,0.03,11,42646,买盘,2005-03-03,sh603200
10:47:04,38.8,0.0,14,54317,买盘,2005-03-03,sh603200
10:47:07,38.77,-0.03,22,85307,卖盘,2005-03-03,sh603200
10:47:10,38.77,0.0,161,624197,买盘,2005-03-03,sh603200
10:47:13,38.77,0.0,27,104678,买盘,2005-03-03,sh603200
10:47:16,38.77,0.0,39,151198,买盘,2005-03-03,sh603200
10:47:19,38.77,0.0,51,197822,卖盘,2005-03-03,sh603200
10:47:21,38.9,0.13,1,3890,买盘,2005-03-03,sh603200
10:47:24,38.77,-0.13,53,205544,卖盘,2005-03-03,sh603200
10:47:27,38.9,0.13,1,3890,卖盘,2005-03-03,sh603200
10:47:30,38.9,0.0,14,54460,卖盘,2005-03-03,sh603200
10:47:33,38.9,0.0,3,11681,卖盘,2005-03-03,sh603200
10:47:36,38.9,0.0,21,81805,卖盘,2005-03-03,sh603200
10:47:39,39.25,0.35,4,15676,买盘,2005-03-03,sh603200
10:47:45,39.03,-0.22,3,11729,卖盘,2005-03-03,sh603200
10:47:49,39.21,0.18,16,62357,买盘,2005-03-03,sh603200
10:47:54,39.26,0.05,1,3926,买盘,2005-03-03,sh603200
10:47:58,39.28,0.02,26,102009,买盘,2005-03-03,sh603200
10:48:00,39.28,0.0,2,7856,卖盘,2005-03-03,sh603200
10:48:03,39.3,0.02,2,7860,买盘,2005-03-03,sh603200
10:48:07,39.29,-0.01,6,23576,中性盘,2005-03-03,sh603200
10:48:10,39.28,-0.01,23,90345,卖盘,2005-03-03,sh603200
10:48:13,39.29,0.01,6,23577,卖盘,2005-03-03,sh603200
10:48:15,39.28,-0.01,37,145318,卖盘,2005-03-03,sh603200
10:48:18,39.28,0.0,30,117840,买盘,2005-03-03,sh603200
10:48:21,39.28,0.0,24,94264,买盘,2005-03-03,sh603200
10:48:24,39.26,-0.02,14,54975,中性盘,2005-03-03,sh603200
10:48:27,39.24,-0.02,43,168854,卖盘,2005-03-03,sh603200
10:48:31,39.21,-0.03,31,121566,卖盘,2005-03-03,sh603200
10:48:33,38.9,-0.31,10,38989,卖盘,2005-03-03,sh603200
10:48:36,39.18,0.28,57,223376,买盘,2005-03-03,sh603200
10:48:43,38.99,-0.19,4,15596,中性盘,2005-03-03,sh603200
10:48:49,38.95,-0.04,3,11693,卖盘,2005-03-03,sh603200
10:48:54,39.0,0.05,1,3900,卖盘,2005-03-03,sh603200
10:48:57,39.01,0.01,17,66333,卖盘,2005-03-03,sh603200
10:49:00,39.01,0.0,32,124948,卖盘,2005-03-03,sh603200
10:49:07,39.17,0.16,11,43053,买盘,2005-03-03,sh603200
10:49:13,39.17,0.0,9,35253,卖盘,2005-03-03,sh603200
10:49:15,39.17,0.0,10,39170,买盘,2005-03-03,sh603200
10:49:18,39.17,0.0,12,46992,买盘,2005-03-03,sh603200
10:49:21,39.17,0.0,4,15668,买盘,2005-03-03,sh603200
10:49:25,39.17,0.0,14,54805,买盘,2005-03-03,sh603200
10:49:28,39.17,0.0,4,15668,卖盘,2005-03-03,sh603200
10:49:30,39.09,-0.08,22,86130,卖盘,2005-03-03,sh603200
10:49:36,39.09,0.0,1,3909,买盘,2005-03-03,sh603200
10:49:40,39.09,0.0,27,105543,买盘,2005-03-03,sh603200
10:49:42,39.09,0.0,1,3909,卖盘,2005-03-03,sh603200
10:49:46,39.09,0.0,1,3909,卖盘,2005-03-03,sh603200
10:49:48,39.1,0.01,4,15653,中性盘,2005-03-03,sh603200
10:49:51,39.1,0.0,2,7820,卖盘,2005-03-03,sh603200
10:49:55,39.1,0.0,15,58747,卖盘,2005-03-03,sh603200
10:49:57,39.17,0.07,11,43087,买盘,2005-03-03,sh603200
10:50:00,39.2,0.03,21,82272,买盘,2005-03-03,sh603200
10:50:03,39.2,0.0,7,27437,买盘,2005-03-03,sh603200
10:50:07,39.17,-0.03,33,129351,卖盘,2005-03-03,sh603200
10:50:09,39.2,0.03,19,74441,买盘,2005-03-03,sh603200
10:50:13,39.2,0.0,235,921196,买盘,2005-03-03,sh603200
10:50:15,39.2,0.0,4,15676,买盘,2005-03-03,sh603200
10:50:18,39.16,-0.04,28,109654,卖盘,2005-03-03,sh603200
10:50:22,39.16,0.0,17,66572,买盘,2005-03-03,sh603200
10:50:25,39.16,0.0,10,39160,买盘,2005-03-03,sh603200
10:50:28,39.2,0.04,113,442644,买盘,2005-03-03,sh603200
10:50:31,39.16,-0.04,13,50920,卖盘,2005-03-03,sh603200
10:50:37,39.15,-0.01,36,140969,卖盘,2005-03-03,sh603200
10:50:40,39.15,0.0,7,27405,买盘,2005-03-03,sh603200
10:50:43,39.15,0.0,5,19575,买盘,2005-03-03,sh603200
10:50:46,39.15,0.0,6,23490,买盘,2005-03-03,sh603200
10:50:48,39.15,0.0,40,156513,中性盘,2005-03-03,sh603200
10:50:52,39.15,0.0,9,35233,卖盘,2005-03-03,sh603200
10:50:54,39.12,-0.03,5,19566,卖盘,2005-03-03,sh603200
10:50:58,39.15,0.03,20,78273,买盘,2005-03-03,sh603200
10:51:00,39.15,0.0,1,3915,买盘,2005-03-03,sh603200
10:51:03,39.15,0.0,3,11743,买盘,2005-03-03,sh603200
10:51:06,39.15,0.0,10,39150,买盘,2005-03-03,sh603200
10:51:09,39.13,-0.02,33,129193,卖盘,2005-03-03,sh603200
10:51:13,39.13,0.0,11,43099,卖盘,2005-03-03,sh603200
10:51:16,39.15,0.02,3,11753,卖盘,2005-03-03,sh603200
10:51:22,39.19,0.04,44,172436,买盘,2005-03-03,sh603200
10:51:25,39.13,-0.06,31,121461,卖盘,2005-03-03,sh603200
10:51:30,39.13,0.0,4,15652,买盘,2005-03-03,sh603200
10:51:34,39.13,0.0,7,27391,买盘,2005-03-03,sh603200
10:51:37,39.13,0.0,5,19565,买盘,2005-03-03,sh603200
10:51:39,39.13,0.0,3,11739,买盘,2005-03-03,sh603200
10:51:43,39.13,0.0,4,15651,买盘,2005-03-03,sh603200
10:51:48,39.13,0.0,10,39130,卖盘,2005-03-03,sh603200
10:51:51,39.15,0.02,5,19575,买盘,2005-03-03,sh603200
10:51:55,39.13,-0.02,37,144781,卖盘,2005-03-03,sh603200
10:51:57,39.13,0.0,3,11739,买盘,2005-03-03,sh603200
10:52:00,39.13,0.0,5,19564,买盘,2005-03-03,sh603200
10:52:03,39.13,0.0,17,66518,买盘,2005-03-03,sh603200
10:52:06,39.13,0.0,47,183812,买盘,2005-03-03,sh603200
10:52:09,39.12,-0.01,3,11736,买盘,2005-03-03,sh603200
10:52:13,39.1,-0.02,34,132960,卖盘,2005-03-03,sh603200
10:52:15,39.1,0.0,1,3910,卖盘,2005-03-03,sh603200
10:52:18,39.11,0.01,8,31288,中性盘,2005-03-03,sh603200
10:52:22,39.12,0.01,1,3912,买盘,2005-03-03,sh603200
10:52:25,39.12,0.0,1,3912,买盘,2005-03-03,sh603200
10:52:28,39.11,-0.01,4,15645,卖盘,2005-03-03,sh603200
10:52:33,39.1,-0.01,24,93862,卖盘,2005-03-03,sh603200
10:52:37,39.12,0.02,37,143167,买盘,2005-03-03,sh603200
10:52:40,39.12,0.0,2,7824,买盘,2005-03-03,sh603200
10:52:43,39.11,-0.01,52,203377,卖盘,2005-03-03,sh603200
10:52:46,39.11,0.0,17,66518,卖盘,2005-03-03,sh603200
10:52:49,39.12,0.01,1,3912,中性盘,2005-03-03,sh603200
10:52:52,39.15,0.03,4,15658,买盘,2005-03-03,sh603200
10:52:54,39.15,0.0,30,117450,买盘,2005-03-03,sh603200
10:52:58,39.15,0.0,11,43049,买盘,2005-03-03,sh603200
10:53:00,39.14,-0.01,9,35229,中性盘,2005-03-03,sh603200
10:53:04,39.14,0.0,19,74366,买盘,2005-03-03,sh603200
10:53:06,39.14,0.0,49,191669,买盘,2005-03-03,sh603200
10:53:09,39.15,0.01,40,156593,买盘,2005-03-03,sh603200
10:53:12,39.15,0.0,12,46980,卖盘,2005-03-03,sh603200
10:53:15,39.18,0.03,38,148811,买盘,2005-03-03,sh603200
10:53:19,39.18,0.0,5,19590,买盘,2005-03-03,sh603200
10:53:21,39.2,0.02,118,462520,买盘,2005-03-03,sh603200
10:53:24,39.19,-0.01,80,313596,卖盘,2005-03-03,sh603200
10:53:27,39.2,0.01,6,23520,买盘,2005-03-03,sh603200
10:53:30,39.2,0.0,46,180310,买盘,2005-03-03,sh603200
10:53:34,39.2,0.0,28,109760,买盘,2005-03-03,sh603200
10:53:36,39.21,0.01,64,250938,买盘,2005-03-03,sh603200
10:53:42,39.24,0.03,2,7848,买盘,2005-03-03,sh603200
10:53:45,39.21,-0.03,24,94195,卖盘,2005-03-03,sh603200
10:53:48,39.27,0.06,6,23562,买盘,2005-03-03,sh603200
10:53:51,39.26,-0.01,22,86376,卖盘,2005-03-03,sh603200
10:53:55,39.26,0.0,6,23553,买盘,2005-03-03,sh603200
10:53:57,39.29,0.03,5,19645,买盘,2005-03-03,sh603200
10:54:00,39.29,0.0,2,7856,买盘,2005-03-03,sh603200
10:54:03,39.28,-0.01,16,62851,卖盘,2005-03-03,sh603200
10:54:06,39.29,0.01,13,51065,买盘,2005-03-03,sh603200
10:54:10,39.29,0.0,47,184581,买盘,2005-03-03,sh603200
10:54:12,39.3,0.01,75,294682,买盘,2005-03-03,sh603200
10:54:15,39.3,0.0,27,106110,买盘,2005-03-03,sh603200
10:54:19,39.32,0.02,2,7864,买盘,2005-03-03,sh603200
10:54:25,39.35,0.03,2,7868,买盘,2005-03-03,sh603200
10:54:27,39.33,-0.02,3,11803,卖盘,2005-03-03,sh603200
10:54:31,39.36,0.03,12,47223,买盘,2005-03-03,sh603200
10:54:34,39.36,0.0,105,413043,买盘,2005-03-03,sh603200
10:54:37,39.38,0.02,30,118599,买盘,2005-03-03,sh603200
10:54:39,39.35,-0.03,16,62962,卖盘,2005-03-03,sh603200
10:54:43,39.35,0.0,23,90501,买盘,2005-03-03,sh603200
10:54:45,39.36,0.01,29,114123,买盘,2005-03-03,sh603200
10:54:48,39.36,0.0,5,19679,买盘,2005-03-03,sh603200
10:54:52,39.36,0.0,53,208608,买盘,2005-03-03,sh603200
10:54:54,39.35,-0.01,34,133790,卖盘,2005-03-03,sh603200
10:54:58,39.35,0.0,15,59025,买盘,2005-03-03,sh603200
10:55:00,39.35,0.0,14,55091,买盘,2005-03-03,sh603200
10:55:03,39.36,0.01,14,55092,买盘,2005-03-03,sh603200
10:55:07,39.36,0.0,6,23616,买盘,2005-03-03,sh603200
10:55:10,39.36,0.0,8,31488,买盘,2005-03-03,sh603200
10:55:12,39.36,0.0,2,7872,买盘,2005-03-03,sh603200
10:55:15,39.36,0.0,9,35424,买盘,2005-03-03,sh603200
10:55:18,39.36,0.0,25,98395,中性盘,2005-03-03,sh603200
10:55:21,39.35,-0.01,4,15740,卖盘,2005-03-03,sh603200
10:55:24,39.35,0.0,50,196760,卖盘,2005-03-03,sh603200
10:55:27,39.38,0.03,18,70854,买盘,2005-03-03,sh603200
10:55:33,39.36,-0.02,7,27560,卖盘,2005-03-03,sh603200
10:55:36,39.38,0.02,30,118140,买盘,2005-03-03,sh603200
10:55:42,39.37,-0.01,16,63002,卖盘,2005-03-03,sh603200
10:55:46,39.38,0.01,4,15750,买盘,2005-03-03,sh603200
10:55:49,39.36,-0.02,63,247984,卖盘,2005-03-03,sh603200
10:55:51,39.36,0.0,2,7872,卖盘,2005-03-03,sh603200
10:55:55,39.35,-0.01,7,27551,卖盘,2005-03-03,sh603200
10:55:57,39.37,0.02,18,70857,买盘,2005-03-03,sh603200
10:56:00,39.37,0.0,37,145619,买盘,2005-03-03,sh603200
10:56:04,39.37,0.0,8,31496,卖盘,2005-03-03,sh603200
10:56:06,39.35,-0.02,18,70842,卖盘,2005-03-03,sh603200
10:56:10,39.35,0.0,25,98380,中性盘,2005-03-03,sh603200
10:56:13,39.32,-0.03,8,31463,卖盘,2005-03-03,sh603200
10:56:16,39.35,0.03,53,208628,买盘,2005-03-03,sh603200
10:56:18,39.32,-0.03,5,19660,卖盘,2005-03-03,sh603200
10:56:21,39.28,-0.04,94,369488,卖盘,2005-03-03,sh603200
10:56:24,39.3,0.02,11,43230,买盘,2005-03-03,sh603200
10:56:27,39.28,-0.02,1,3928,卖盘,2005-03-03,sh603200
10:56:30,39.27,-0.01,9,35351,卖盘,2005-03-03,sh603200
10:56:33,39.28,0.01,2,7856,买盘,2005-03-03,sh603200
10:56:36,39.28,0.0,7,27490,买盘,2005-03-03,sh603200
10:56:40,39.28,0.0,52,204254,卖盘,2005-03-03,sh603200
10:56:42,39.28,0.0,17,66776,卖盘,2005-03-03,sh603200
10:56:45,39.29,0.01,14,55006,买盘,2005-03-03,sh603200
10:56:48,39.29,0.0,7,27503,卖盘,2005-03-03,sh603200
10:56:51,39.3,0.01,2,7860,中性盘,2005-03-03,sh603200
10:56:55,39.29,-0.01,65,255337,卖盘,2005-03-03,sh603200
10:57:00,39.28,-0.01,20,78565,卖盘,2005-03-03,sh603200
10:57:03,39.28,0.0,8,31421,买盘,2005-03-03,sh603200
10:57:06,39.28,0.0,24,94272,买盘,2005-03-03,sh603200
10:57:10,39.25,-0.03,14,54952,卖盘,2005-03-03,sh603200
10:57:13,39.26,0.01,11,43192,中性盘,2005-03-03,sh603200
10:57:19,39.21,-0.05,144,564685,卖盘,2005-03-03,sh603200
10:57:22,39.21,0.0,2,7842,买盘,2005-03-03,sh603200
10:57:25,39.19,-0.02,6,23519,卖盘,2005-03-03,sh603200
10:57:28,39.2,0.01,3,11761,中性盘,2005-03-03,sh603200
10:57:31,39.19,-0.01,6,23514,卖盘,2005-03-03,sh603200
10:57:34,39.15,-0.04,1,3915,卖盘,2005-03-03,sh603200
10:57:36,39.15,0.0,13,50908,卖盘,2005-03-03,sh603200
10:57:40,39.15,0.0,10,39150,卖盘,2005-03-03,sh603200
10:57:43,39.15,0.0,20,78303,卖盘,2005-03-03,sh603200
10:57:46,39.15,0.0,5,19575,买盘,2005-03-03,sh603200
10:57:48,39.14,-0.01,30,117425,卖盘,2005-03-03,sh603200
10:57:52,39.15,0.01,1,3915,买盘,2005-03-03,sh603200
10:57:55,39.14,-0.01,62,242674,卖盘,2005-03-03,sh603200
10:57:57,39.14,0.0,8,31313,卖盘,2005-03-03,sh603200
10:58:01,39.14,0.0,20,78285,卖盘,2005-03-03,sh603200
10:58:03,39.18,0.04,8,31324,买盘,2005-03-03,sh603200
10:58:06,39.14,-0.04,72,281808,卖盘,2005-03-03,sh603200
10:58:09,39.13,-0.01,13,50877,卖盘,2005-03-03,sh603200
10:58:12,39.13,0.0,23,90019,卖盘,2005-03-03,sh603200
10:58:15,39.13,0.0,13,50878,卖盘,2005-03-03,sh603200
10:58:18,39.13,0.0,32,125231,卖盘,2005-03-03,sh603200
10:58:25,39.13,0.0,2,7827,卖盘,2005-03-03,sh603200
10:58:27,39.12,-0.01,2,7825,卖盘,2005-03-03,sh603200
10:58:30,39.12,0.0,4,15648,卖盘,2005-03-03,sh603200
10:58:33,39.14,0.02,23,89992,买盘,2005-03-03,sh603200
10:58:36,39.11,-0.03,27,107122,卖盘,2005-03-03,sh603200
10:58:39,39.12,0.01,4,15645,买盘,2005-03-03,sh603200
10:58:43,39.14,0.02,40,156549,买盘,2005-03-03,sh603200
10:58:46,39.12,-0.02,11,41526,卖盘,2005-03-03,sh603200
10:58:48,39.16,0.04,3,11739,买盘,2005-03-03,sh603200
10:58:51,39.11,-0.05,7,27397,卖盘,2005-03-03,sh603200
10:58:55,39.17,0.06,9,35251,买盘,2005-03-03,sh603200
10:58:58,39.16,-0.01,3,11748,买盘,2005-03-03,sh603200
10:59:01,39.18,0.02,3,11751,买盘,2005-03-03,sh603200
10:59:06,39.17,-0.01,2,7833,买盘,2005-03-03,sh603200
10:59:09,39.17,0.0,4,15824,买盘,2005-03-03,sh603200
10:59:12,39.17,0.0,1,3917,卖盘,2005-03-03,sh603200
10:59:16,39.18,0.01,4,15672,买盘,2005-03-03,sh603200
10:59:19,39.18,0.0,7,27423,买盘,2005-03-03,sh603200
10:59:22,39.18,0.0,1,3918,买盘,2005-03-03,sh603200
10:59:25,39.18,0.0,9,35262,买盘,2005-03-03,sh603200
10:59:27,39.18,0.0,1,3918,卖盘,2005-03-03,sh603200
10:59:30,39.19,0.01,2,7838,买盘,2005-03-03,sh603200
10:59:34,39.19,0.0,22,86202,买盘,2005-03-03,sh603200
10:59:40,39.19,0.0,3,11757,卖盘,2005-03-03,sh603200
10:59:43,39.19,0.0,20,78380,卖盘,2005-03-03,sh603200
10:59:46,39.2,0.01,14,54880,买盘,2005-03-03,sh603200
10:59:48,39.2,0.0,9,35278,买盘,2005-03-03,sh603200
10:59:52,39.21,0.01,58,227388,买盘,2005-03-03,sh603200
10:59:55,39.18,-0.03,41,160688,卖盘,2005-03-03,sh603200
10:59:58,39.21,0.03,2,7839,买盘,2005-03-03,sh603200
11:00:04,39.21,0.0,2,7842,买盘,2005-03-03,sh603200
11:00:07,39.19,-0.02,2,7838,卖盘,2005-03-03,sh603200
11:00:10,39.19,0.0,20,78380,卖盘,2005-03-03,sh603200
11:00:16,39.18,-0.01,14,54859,卖盘,2005-03-03,sh603200
11:00:19,39.12,-0.06,17,66575,卖盘,2005-03-03,sh603200
11:00:22,39.17,0.05,1,3917,买盘,2005-03-03,sh603200
11:00:27,39.17,0.0,32,125243,买盘,2005-03-03,sh603200
11:00:31,39.16,-0.01,2,7832,卖盘,2005-03-03,sh603200
11:00:34,39.16,0.0,45,176188,卖盘,2005-03-03,sh603200
11:00:37,39.21,0.05,61,239076,买盘,2005-03-03,sh603200
11:00:39,39.25,0.04,6,23550,买盘,2005-03-03,sh603200
11:00:42,39.21,-0.04,127,498073,卖盘,2005-03-03,sh603200
11:00:45,39.21,0.0,54,211734,卖盘,2005-03-03,sh603200
11:00:51,39.17,-0.04,27,105783,卖盘,2005-03-03,sh603200
11:00:58,39.16,-0.01,17,66573,卖盘,2005-03-03,sh603200
11:01:00,39.16,0.0,33,129328,卖盘,2005-03-03,sh603200
11:01:04,39.21,0.05,1,3921,买盘,2005-03-03,sh603200
11:01:06,39.21,0.0,4,15674,买盘,2005-03-03,sh603200
11:01:12,39.16,-0.05,3,11748,卖盘,2005-03-03,sh603200
11:01:15,39.21,0.05,34,133237,买盘,2005-03-03,sh603200
11:01:18,39.18,-0.03,20,78352,中性盘,2005-03-03,sh603200
11:01:25,39.21,0.03,21,82315,买盘,2005-03-03,sh603200
11:01:27,39.21,0.0,2,7842,买盘,2005-03-03,sh603200
11:01:31,39.18,-0.03,4,15675,卖盘,2005-03-03,sh603200
11:01:37,39.18,0.0,20,78360,卖盘,2005-03-03,sh603200
11:01:40,39.21,0.03,17,66619,买盘,2005-03-03,sh603200
11:01:46,39.21,0.0,7,27447,买盘,2005-03-03,sh603200
11:01:48,39.21,0.0,27,105867,买盘,2005-03-03,sh603200
11:01:52,39.21,0.0,162,635186,买盘,2005-03-03,sh603200
11:01:54,39.2,-0.01,1,3920,中性盘,2005-03-03,sh603200
11:01:57,39.18,-0.02,6,23510,卖盘,2005-03-03,sh603200
11:02:00,39.2,0.02,1,3920,买盘,2005-03-03,sh603200
11:02:04,39.18,-0.02,9,35262,卖盘,2005-03-03,sh603200
11:02:07,39.2,0.02,3,11760,买盘,2005-03-03,sh603200
11:02:13,39.2,0.0,10,39200,买盘,2005-03-03,sh603200
11:02:16,39.2,0.0,16,62720,买盘,2005-03-03,sh603200
11:02:18,39.18,-0.02,84,329128,卖盘,2005-03-03,sh603200
11:02:22,39.18,0.0,5,19590,买盘,2005-03-03,sh603200
11:02:24,39.17,-0.01,16,62666,卖盘,2005-03-03,sh603200
11:02:28,39.16,-0.01,1,3916,卖盘,2005-03-03,sh603200
11:02:31,39.17,0.01,6,23501,中性盘,2005-03-03,sh603200
11:02:34,39.08,-0.09,88,345820,卖盘,2005-03-03,sh603200
11:02:37,39.08,0.0,2,7816,买盘,2005-03-03,sh603200
11:02:42,39.06,-0.02,10,39060,卖盘,2005-03-03,sh603200
11:02:46,39.0,-0.06,103,401939,卖盘,2005-03-03,sh603200
11:02:49,39.08,0.08,26,101554,买盘,2005-03-03,sh603200
11:02:52,39.0,-0.08,39,152289,卖盘,2005-03-03,sh603200
11:02:55,39.0,0.0,4,15600,卖盘,2005-03-03,sh603200
11:02:57,39.0,0.0,97,378303,卖盘,2005-03-03,sh603200
11:03:00,39.16,0.16,4,15634,买盘,2005-03-03,sh603200
11:03:04,39.01,-0.15,44,171638,卖盘,2005-03-03,sh603200
11:03:07,39.01,0.0,21,81901,买盘,2005-03-03,sh603200
11:03:10,39.0,-0.01,5,19502,卖盘,2005-03-03,sh603200
11:03:12,39.01,0.01,7,27307,买盘,2005-03-03,sh603200
11:03:18,39.01,0.0,45,175555,卖盘,2005-03-03,sh603200
11:03:22,39.01,0.0,2,7802,买盘,2005-03-03,sh603200
11:03:28,39.01,0.0,8,31208,买盘,2005-03-03,sh603200
11:03:30,39.0,-0.01,38,148208,卖盘,2005-03-03,sh603200
11:03:34,39.0,0.0,16,62404,中性盘,2005-03-03,sh603200
11:03:37,38.95,-0.05,85,331239,卖盘,2005-03-03,sh603200
11:03:39,38.95,0.0,2,7790,买盘,2005-03-03,sh603200
11:03:43,39.0,0.05,22,85764,买盘,2005-03-03,sh603200
11:03:46,38.91,-0.09,10,38918,卖盘,2005-03-03,sh603200
11:03:48,38.92,0.01,5,19460,买盘,2005-03-03,sh603200
11:03:51,38.91,-0.01,51,198441,卖盘,2005-03-03,sh603200
11:03:54,38.9,-0.01,45,175103,卖盘,2005-03-03,sh603200
11:03:57,38.92,0.02,45,175092,买盘,2005-03-03,sh603200
11:04:01,38.9,-0.02,67,260630,卖盘,2005-03-03,sh603200
11:04:03,38.88,-0.02,2,7776,卖盘,2005-03-03,sh603200
11:04:07,38.9,0.02,1,3890,买盘,2005-03-03,sh603200
11:04:10,38.88,-0.02,5,19440,卖盘,2005-03-03,sh603200
11:04:12,38.9,0.02,18,70010,买盘,2005-03-03,sh603200
11:04:16,38.88,-0.02,4,15552,卖盘,2005-03-03,sh603200
11:04:19,38.88,0.0,9,34991,卖盘,2005-03-03,sh603200
11:04:22,38.85,-0.03,17,66493,卖盘,2005-03-03,sh603200
11:04:27,38.9,0.05,4,15560,买盘,2005-03-03,sh603200
11:04:31,38.88,-0.02,1,3888,卖盘,2005-03-03,sh603200
11:04:34,38.9,0.02,3,11670,买盘,2005-03-03,sh603200
11:04:39,38.9,0.0,14,54478,卖盘,2005-03-03,sh603200
11:04:43,38.91,0.01,7,27238,中性盘,2005-03-03,sh603200
11:04:46,38.88,-0.03,54,209571,卖盘,2005-03-03,sh603200
11:04:49,38.88,0.0,2,7776,买盘,2005-03-03,sh603200
11:04:52,38.88,0.0,17,66096,买盘,2005-03-03,sh603200
11:04:54,38.87,-0.01,1,3887,中性盘,2005-03-03,sh603200
11:04:57,38.88,0.01,13,50543,买盘,2005-03-03,sh603200
11:05:00,38.85,-0.03,12,46622,卖盘,2005-03-03,sh603200
11:05:03,38.82,-0.03,12,46596,卖盘,2005-03-03,sh603200
11:05:13,38.82,0.0,54,209603,卖盘,2005-03-03,sh603200
11:05:15,38.82,0.0,5,19412,买盘,2005-03-03,sh603200
11:05:18,38.8,-0.02,26,100906,卖盘,2005-03-03,sh603200
11:05:25,38.82,0.02,168,652008,卖盘,2005-03-03,sh603200
11:05:31,38.8,-0.02,20,77613,卖盘,2005-03-03,sh603200
11:05:36,38.8,0.0,26,100880,卖盘,2005-03-03,sh603200
11:05:40,38.8,0.0,20,77602,卖盘,2005-03-03,sh603200
